date,RV,RQ,RS_plus,RS_minus,delta_J,BV,TPQ,MedRQ,nobs
2001-06-06,7.2438501e-05,2.0933720000000003e-12,2.25468161e-05,4.989168500000001e-05,-2.7344868900000003e-05,7.7492325e-05,4.385516e-12,1.145912e-12,78
2001-06-07,3.354836400000001e-05,4.569029000000002e-13,1.7312933200000002e-05,1.6235431000000002e-05,1.0775021999999996e-06,3.0321668000000004e-05,3.6188100000000004e-13,1.608614e-13,78
2001-06-08,0.00010203289,7.810241e-12,5.69010938e-05,4.5131796e-05,1.17692978e-05,7.6939312e-05,3.63111e-12,1.6040180000000001e-12,78
2001-06-11,0.000119730008,4.8544e-12,9.38652251e-05,2.5864781999999997e-05,6.800044310000001e-05,0.000113930685,5.755732000000001e-12,3.082923e-12,78
2001-06-12,0.000106029782,3.721357000000001e-12,5.18003233e-05,5.422945900000001e-05,-2.429135700000007e-06,0.000115821612,4.664677e-12,2.5902390000000007e-12,78
2001-06-13,7.1588389e-05,2.0378320000000004e-12,4.15611488e-05,3.002724e-05,1.1533908799999998e-05,6.929954400000001e-05,1.343849e-12,5.137415e-13,78
2001-06-14,6.7738242e-05,1.997254e-12,4.6899518e-05,2.0838724e-05,2.6060794e-05,6.197451000000001e-05,1.501874e-12,6.183423e-13,78
2001-06-15,7.078825800000001e-05,1.6418820000000002e-12,3.14307199e-05,3.9357539e-05,-7.926819100000005e-06,6.9636975e-05,1.654768e-12,6.529015000000001e-13,78
2001-06-18,7.6927777e-05,2.085158e-12,2.4846284e-05,5.2081493e-05,-2.7235209000000004e-05,6.3979132e-05,1.211188e-12,7.994272e-13,78
2001-06-19,8.873037000000001e-05,2.7241840000000005e-12,4.86775378e-05,4.0052833e-05,8.6247048e-06,8.9315947e-05,2.0872360000000004e-12,8.04611e-13,78
2001-06-20,6.1187245e-05,2.525733e-12,1.73321133e-05,4.3855131e-05,-2.6523017700000008e-05,4.1897618e-05,6.60216e-13,4.608058e-13,78
2001-06-21,7.6108661e-05,5.1271369999999986e-12,2.43192848e-05,5.1789376e-05,-2.74700912e-05,7.3616188e-05,2.483579e-12,5.697669e-13,78
2001-06-22,7.9190138e-05,2.2664030000000002e-12,2.68668172e-05,5.2323321000000005e-05,-2.5456503800000004e-05,7.6906325e-05,2.049989e-12,5.770675000000002e-13,78
2001-06-25,7.3482666e-05,2.096683e-12,3.49533445e-05,3.8529321e-05,-3.5759765e-06,7.9795102e-05,2.6770940000000005e-12,1.3479120000000002e-12,78
2001-06-26,7.319459900000001e-05,2.237475000000001e-12,3.4397731300000004e-05,3.8796868e-05,-4.3991367000000005e-06,6.7251059e-05,1.701285e-12,4.41975e-13,78
2001-06-27,5.446976e-05,1.452347e-12,2.53772401e-05,2.909252e-05,-3.7152799000000014e-06,5.0817631e-05,1.115447e-12,4.820606000000001e-13,78
2001-06-28,7.282585800000001e-05,2.21004e-12,4.52046635e-05,2.7621194e-05,1.75834695e-05,6.5450852e-05,1.3284620000000001e-12,6.581156e-13,78
2001-06-29,8.4233862e-05,2.904209e-12,3.77799381e-05,4.6453924000000005e-05,-8.673985900000004e-06,7.0061683e-05,1.869957e-12,1.4948540000000005e-12,78
2001-07-02,7.6697349e-05,1.475417e-12,4.77982465e-05,2.8899103e-05,1.889914350000001e-05,7.5816558e-05,1.9187690000000005e-12,1.0606290000000001e-12,78
2001-07-03,7.8437205e-05,3.631143e-12,2.4277121700000004e-05,5.4160084e-05,-2.9882962299999996e-05,6.901833200000001e-05,1.2051240000000001e-12,2.811845e-12,78
2001-07-05,4.3535189000000006e-05,7.486452e-13,1.70824435e-05,2.6452746e-05,-9.3703025e-06,3.8047126e-05,4.560525000000001e-13,2.522338e-13,78
2001-07-06,9.7488959e-05,4.571865000000001e-12,5.93732674e-05,3.8115692e-05,2.1257575399999996e-05,9.0014574e-05,2.2525040000000002e-12,9.189211000000001e-13,78
2001-07-09,6.545594500000001e-05,1.2512400000000002e-12,2.4243417e-05,4.1212528e-05,-1.6969111e-05,5.9373932e-05,1.526712e-12,7.195878000000001e-13,78
2001-07-10,8.3943697e-05,2.9271140000000003e-12,3.21036903e-05,5.1840007e-05,-1.97363167e-05,6.6949867e-05,1.598416e-12,8.368961000000003e-13,78
2001-07-11,0.000117159681,4.857415000000001e-12,6.817703320000001e-05,4.8982648000000006e-05,1.9194385200000003e-05,0.000103811896,3.866122e-12,1.7524500000000005e-12,78
2001-07-12,9.1162058e-05,2.787526e-12,3.5698156300000004e-05,5.5463902e-05,-1.97657457e-05,8.0597446e-05,1.753398e-12,1.6307760000000006e-12,78
2001-07-13,8.7996656e-05,2.705791e-12,3.1506586600000006e-05,5.6490069e-05,-2.4983482399999996e-05,9.3517593e-05,2.5989800000000007e-12,7.568562e-13,78
2001-07-16,0.000111186353,5.168998000000001e-12,7.51549518e-05,3.6031401000000005e-05,3.91235508e-05,9.5796118e-05,3.656186000000001e-12,2.6313330000000008e-12,78
2001-07-17,0.000103845463,5.618781e-12,6.83217376e-05,3.5523726000000005e-05,3.27980116e-05,0.000101791252,3.6417600000000004e-12,1.8072720000000004e-12,78
2001-07-18,8.474789e-05,4.477788000000001e-12,2.87928178e-05,5.5955072e-05,-2.7162254199999996e-05,6.6134718e-05,1.3647830000000005e-12,9.977918000000002e-13,78
2001-07-19,6.8341612e-05,1.2372660000000002e-12,3.0942202700000003e-05,3.7399409e-05,-6.457206300000002e-06,7.203117100000001e-05,1.738658e-12,8.349902000000002e-13,78
2001-07-20,7.978883e-05,1.8619160000000003e-12,5.14822268e-05,2.8306604e-05,2.3175622799999995e-05,7.636013200000001e-05,2.0923090000000002e-12,9.761326000000005e-13,78
2001-07-23,9.6309243e-05,4.742556000000001e-12,4.65041889e-05,4.9805055e-05,-3.300866099999999e-06,0.000100024612,6.655889000000001e-12,4.360433e-12,78
2001-07-24,0.000111802914,7.874918000000001e-12,6.7837522e-05,4.3965392e-05,2.3872129999999997e-05,9.1879717e-05,2.0971790000000004e-12,1.136577e-12,78
2001-07-25,8.219581400000001e-05,3.599814e-12,5.24594031e-05,2.9736411e-05,2.27229921e-05,7.350834800000001e-05,1.758272e-12,6.777558e-13,78
2001-07-26,5.4539876e-05,1.25332e-12,3.7937611e-05,1.6602265e-05,2.1335346e-05,4.9730073000000006e-05,9.693053000000002e-13,4.603401000000001e-13,78
2001-07-27,5.4283669000000005e-05,1.441708e-12,2.10347446e-05,3.3248924000000005e-05,-1.2214179400000005e-05,5.2538275e-05,1.4799370000000001e-12,6.535472e-13,78
2001-07-30,9.7880116e-05,4.1915310000000006e-12,3.16876728e-05,6.6192443e-05,-3.45047702e-05,9.3006684e-05,3.8033970000000004e-12,1.7400430000000002e-12,78
2001-07-31,5.8002044e-05,1.006152e-12,3.61630122e-05,2.1839031e-05,1.43239812e-05,5.8780168e-05,1.3423530000000006e-12,4.4827430000000013e-13,78
2001-08-01,7.5408829e-05,1.9801620000000007e-12,2.6194911100000004e-05,4.9213918e-05,-2.30190069e-05,8.481442500000001e-05,2.7293900000000003e-12,7.899793e-13,78
2001-08-02,0.000154764433,7.590374e-12,8.695033700000001e-05,6.781409600000001e-05,1.9136241e-05,0.000177800198,9.397211e-12,3.912303000000001e-12,78
2001-08-03,4.8133550000000006e-05,8.076480000000003e-13,3.33093922e-05,1.4824157e-05,1.84852352e-05,4.4961409e-05,6.621986000000001e-13,3.3235840000000005e-13,78
2001-08-06,6.6415161e-05,2.057312e-12,3.3490341400000006e-05,3.292482e-05,5.65521400000002e-07,5.935989000000001e-05,1.3696700000000002e-12,6.187708000000002e-13,78
2001-08-07,8.084578e-05,2.6923120000000002e-12,3.18177208e-05,4.902805900000001e-05,-1.7210338200000004e-05,7.8440525e-05,2.2343090000000002e-12,6.665912999999999e-13,78
2001-08-08,9.1115502e-05,2.7870160000000005e-12,5.42826407e-05,3.6832862e-05,1.7449778699999998e-05,9.6080891e-05,2.6458540000000004e-12,1.099897e-12,78
2001-08-09,0.00010637425,5.795639000000001e-12,5.176538590000001e-05,5.4608864000000007e-05,-2.8434780999999968e-06,0.000111658735,7.811396000000001e-12,3.0873030000000005e-12,78
2001-08-10,0.000109629903,4.114765e-12,4.90421866e-05,6.0587716000000007e-05,-1.1545529400000004e-05,9.6978135e-05,2.704495e-12,1.3426470000000002e-12,78
2001-08-13,6.2574338e-05,1.5200570000000002e-12,2.67526018e-05,3.5821736e-05,-9.0691342e-06,6.1013135e-05,1.1920790000000001e-12,5.552557e-13,78
2001-08-14,9.241431e-05,7.937843e-12,2.19509925e-05,7.0463318e-05,-4.85123255e-05,8.6163823e-05,3.738283e-12,1.5121890000000005e-12,78
2001-08-15,0.000133767736,8.044645000000002e-12,4.25632242e-05,9.1204512e-05,-4.864128780000001e-05,0.000128044325,4.776002000000001e-12,2.048949e-12,78
2001-08-16,0.0001049978,5.667069000000001e-12,6.46210536e-05,4.0376746e-05,2.42443076e-05,6.90441e-05,1.23173e-12,6.942680000000001e-13,78
2001-08-17,8.8060052e-05,2.4882170000000004e-12,6.4043656e-05,2.4016396e-05,4.0027260000000006e-05,7.698597700000001e-05,1.4145130000000005e-12,9.70266e-13,78
2001-08-20,8.4529026e-05,3.3912240000000005e-12,4.65616317e-05,3.7967394e-05,8.594237700000002e-06,8.0397769e-05,1.5600370000000004e-12,7.666773000000002e-13,78
2001-08-21,5.272128900000001e-05,8.593113000000001e-13,2.3454816100000003e-05,2.9266473e-05,-5.811656899999998e-06,5.3244781e-05,7.655416e-13,4.4867410000000004e-13,78
2001-08-22,5.4558537e-05,1.457063e-12,3.20008842e-05,2.2557653e-05,9.443231200000004e-06,5.4657219e-05,2.2349500000000007e-12,8.296642e-13,78
2001-08-23,5.9317334e-05,1.1817770000000001e-12,3.2649285800000005e-05,2.6668048e-05,5.9812378e-06,6.5567033e-05,1.6590610000000002e-12,6.2462e-13,78
2001-08-24,4.6303105e-05,6.411383000000002e-13,2.03817633e-05,2.5921342000000004e-05,-5.539578700000003e-06,4.5611506000000005e-05,8.30246e-13,3.624398000000001e-13,78
2001-08-27,8.4463058e-05,5.083434e-12,3.00218851e-05,5.4441173e-05,-2.4419287899999997e-05,7.088966e-05,1.8948230000000003e-12,7.753274e-13,78
2001-08-28,4.8816612e-05,1.1710230000000001e-12,1.31938545e-05,3.5622758e-05,-2.24289035e-05,4.4811939e-05,5.892716e-13,1.7972700000000004e-13,78
2001-08-29,4.8808634000000005e-05,7.269143e-13,2.50692134e-05,2.373942e-05,1.3297934000000012e-06,5.795132200000001e-05,1.176525e-12,3.988386e-13,78
2001-08-30,7.8911268e-05,2.513288e-12,2.84014126e-05,5.0509855000000006e-05,-2.2108442400000008e-05,6.4968858e-05,1.3368589999999998e-12,8.941332000000002e-13,78
2001-08-31,0.000100914455,2.543772e-12,4.9527578e-05,5.1386877e-05,-1.8592989999999976e-06,0.000114732391,3.4914200000000005e-12,1.414247e-12,78
2001-09-04,0.000147208408,1.537507e-11,6.86812411e-05,7.8527167e-05,-9.845925899999998e-06,0.000143666254,7.825514e-12,2.537895e-12,78
2001-09-05,6.3334088e-05,1.3728790000000001e-12,2.5354532600000003e-05,3.7979556e-05,-1.2625023399999996e-05,5.963511000000001e-05,1.4993640000000005e-12,8.556237000000002e-13,78
2001-09-06,6.4151721e-05,1.837486e-12,2.7342569900000004e-05,3.6809151000000006e-05,-9.4665811e-06,5.7738888e-05,8.928544000000001e-13,3.685393e-13,78
2001-09-07,8.5418505e-05,2.83271e-12,2.94693214e-05,5.5949184e-05,-2.64798626e-05,7.8757958e-05,1.670633e-12,8.225995000000002e-13,78
2001-09-10,0.000150226649,7.398068000000001e-12,8.73185807e-05,6.2908068e-05,2.441051270000001e-05,0.000158473254,8.921211000000001e-12,3.2002460000000007e-12,78
2001-09-17,9.5276742e-05,6.567647000000001e-12,3.29985103e-05,6.2278232e-05,-2.92797217e-05,7.9736415e-05,2.6528820000000002e-12,9.755362000000001e-13,78
2001-09-18,5.920877e-05,1.3739400000000001e-12,3.4710089500000006e-05,2.449868e-05,1.0211409500000005e-05,5.5406578e-05,1.284704e-12,7.822564e-13,78
2001-09-19,0.0001013808389999,7.078697000000001e-12,1.96411065e-05,8.1739732e-05,-6.209862550000001e-05,9.4436764e-05,4.948114000000001e-12,3.628929e-12,78
2001-09-20,0.000107099628,4.664075000000001e-12,6.11756542e-05,4.5923974000000005e-05,1.5251680199999997e-05,0.00010543181,4.097288e-12,1.9807040000000005e-12,78
2001-09-21,9.271073e-05,3.480462e-12,4.68428021e-05,4.5867928000000005e-05,9.748741000000005e-07,8.419730800000001e-05,2.131766e-12,9.632889e-13,78
2001-09-24,9.3941271e-05,4.250438000000001e-12,7.24940191e-05,2.1447251000000003e-05,5.10467681e-05,7.419354000000001e-05,2.533132e-12,1.029435e-12,78
2001-09-25,5.726905e-05,9.933042e-13,2.37211295e-05,3.354792e-05,-9.8267905e-06,5.1531012e-05,8.951888000000002e-13,3.978713e-13,78
2001-09-26,8.299212900000001e-05,5.032073e-12,2.72302331e-05,5.5761896e-05,-2.85316629e-05,6.664086600000001e-05,1.374112e-12,6.156469e-13,78
2001-09-27,8.470163200000001e-05,2.6170190000000003e-12,2.6404707e-05,5.8296925e-05,-3.1892218e-05,8.244022800000001e-05,2.698014e-12,1.3462840000000005e-12,78
2001-09-28,0.000173731791,1.0008420000000002e-11,6.25162045e-05,0.000111215586,-4.869938150000001e-05,0.000206615151,1.981635e-11,6.989261000000001e-12,78
2001-10-01,0.000136629774,1.503667e-11,8.75978356e-05,4.903193900000001e-05,3.8565896599999995e-05,0.0001082154,4.344884000000001e-12,1.301585e-12,78
2001-10-02,0.00018012042,2.0725650000000005e-11,0.0001044793924,7.5641028e-05,2.8838364399999996e-05,0.000164321258,1.0302690000000004e-11,4.155129000000001e-12,78
2001-10-03,0.000276348434,1.797495e-11,0.0001387745506,0.000137573883,1.200667599999994e-06,0.000298439422,3.2556940000000006e-11,1.266025e-11,78
2001-10-04,0.000243440864,4.631509e-11,0.0001076088739,0.00013583199,-2.822311609999999e-05,0.000240588496,2.9124870000000005e-11,2.6943430000000002e-11,78
2001-10-05,0.00031998622,5.2654340000000005e-11,0.000159965298,0.000160020922,-5.562400000000968e-08,0.000282606311,2.5971380000000004e-11,1.5180070000000004e-11,78
2001-10-08,0.000258465135,4.431946e-11,0.0001701709294,8.8294206e-05,8.18767234e-05,0.000269818792,3.78279e-11,1.254949e-11,78
2001-10-09,0.000268161861,2.725029e-11,0.0001705208542,9.7641007e-05,7.28798472e-05,0.000300927964,4.014365e-11,1.7805220000000004e-11,78
2001-10-10,0.000118361885,5.789544000000001e-12,5.50599765e-05,6.330190900000001e-05,-8.241932500000005e-06,0.000106571343,4.339687e-12,2.6366880000000002e-12,78
2001-10-11,0.000595249447,1.3893660000000002e-10,0.0002315440069,0.000363705441,-0.0001321614341,0.000514757063,1.40392e-10,7.722595e-11,78
2001-10-12,0.000405367725,7.551725e-11,0.0001722970308,0.0002330706939999,-6.077366319999997e-05,0.000438110808,9.839880999999999e-11,2.7789370000000006e-11,78
2001-10-15,0.000866913334,2.3273690000000004e-10,0.000477136948,0.000389776386,8.736056199999998e-05,0.001003746386,6.034231e-10,2.4335760000000004e-10,78
2001-10-16,0.000152738581,9.727885e-12,8.930863350000001e-05,6.342994800000001e-05,2.58786855e-05,0.000154147822,9.306955e-12,6.536732000000001e-12,78
2001-10-17,0.000235301992,2.000559e-11,0.0001233433319,0.00011195866,1.1384671899999988e-05,0.000212187661,1.5136550000000004e-11,9.303811e-12,78
2001-10-18,0.000130160429,5.345450000000001e-12,5.07214812e-05,7.9438947e-05,-2.8717465800000008e-05,0.000137398216,7.144802000000001e-12,3.2318740000000007e-12,78
2001-10-19,0.000218834541,2.868613e-11,0.0001339558141,8.4878727e-05,4.9077087099999994e-05,0.000195249575,1.4222040000000002e-11,6.038392e-12,78
2001-10-22,0.00015546421,1.41008e-11,0.0001027807176,5.2683492e-05,5.009722560000001e-05,0.000144247624,7.619375000000001e-12,3.2644560000000005e-12,78
2001-10-23,0.000117114888,5.869893e-12,5.94732144e-05,5.764167300000001e-05,1.831541399999992e-06,0.00010541591,3.699669e-12,1.97966e-12,78
2001-10-24,0.000171138516,1.477585e-11,0.0001017935925,6.9344924e-05,3.2448668500000004e-05,0.000196567964,2.2659210000000005e-11,1.493997e-11,78
2001-10-25,0.000194542225,9.04079e-12,0.0001320655091,6.2476716e-05,6.958879309999999e-05,0.000234182544,1.833683e-11,8.593519000000002e-12,78
2001-10-26,0.000234029645,2.6155430000000005e-11,0.0001136762401,0.000120353405,-6.6771649000000105e-06,0.000260901005,2.1419680000000005e-11,1.636837e-11,78
2001-10-29,0.00023581993,2.396007e-11,0.000130216604,0.0001056033269999,2.4613277e-05,0.000224222309,1.4525940000000004e-11,5.033410000000001e-12,78
2001-10-30,0.000181073322,1.7313340000000002e-11,9.05704351e-05,9.0502887e-05,6.754810000000333e-08,0.000198634039,1.6900590000000002e-11,1.193965e-11,78
2001-10-31,0.000123889863,5.0296380000000004e-12,5.64125275e-05,6.7477336e-05,-1.10648085e-05,0.000121429588,6.149949000000001e-12,3.1192100000000004e-12,78
2001-11-01,0.00011754105,6.386267e-12,9.09630285e-05,2.6578022e-05,6.43850065e-05,0.00010315496,3.792952e-12,2.2387150000000003e-12,78
2001-11-02,0.000130448381,7.523033e-12,6.53365797e-05,6.5111801e-05,2.2477869999999457e-07,0.000132664635,7.941348000000002e-12,4.396895000000001e-12,78
2001-11-05,0.000507624903,2.23314e-10,0.0002102227483,0.000297402155,-8.717940669999997e-05,0.00041971113,9.697060000000004e-11,4.434654e-11,78
2001-11-06,9.8129923e-05,3.3050870000000007e-12,5.939223030000001e-05,3.8737693e-05,2.0654537300000003e-05,7.5746356e-05,1.7360580000000002e-12,8.942593000000002e-13,78
2001-11-07,0.000125107135,1.4549240000000002e-11,8.10917932e-05,4.4015341e-05,3.7076452199999995e-05,0.000110847594,3.370934e-12,1.2782470000000002e-12,78
2001-11-08,0.000222987495,1.958424e-11,5.9348822700000005e-05,0.000163638672,-0.0001042898493,0.000218423319,2.3159270000000003e-11,1.100177e-11,78
2001-11-09,0.000139139788,5.295805000000001e-12,6.156181760000001e-05,7.757797e-05,-1.6016152399999996e-05,0.000147647642,7.719017e-12,2.1321480000000004e-12,78
2001-11-12,8.213086300000001e-05,2.3976630000000002e-12,4.37155222e-05,3.8415341e-05,5.300181200000004e-06,8.8768097e-05,3.1135450000000005e-12,1.160596e-12,78
2001-11-13,0.000109686095,4.752976000000001e-12,6.6642419e-05,4.3043676e-05,2.3598743000000003e-05,0.0001094575869999,3.2865050000000002e-12,1.7185500000000002e-12,78
2001-11-14,0.000136349335,6.928106000000001e-12,5.150222540000001e-05,8.484710900000001e-05,-3.3344883599999996e-05,0.000130255663,6.441777000000001e-12,2.704271e-12,78
2001-11-15,0.000165246911,1.072155e-11,8.21481522e-05,8.3098759e-05,-9.50606799999998e-07,0.000140268428,5.773837000000001e-12,3.25459e-12,78
2001-11-16,0.000212723131,1.825974e-11,0.0001419981604,7.0724971e-05,7.127318939999999e-05,0.000186549252,1.1844060000000002e-11,8.939575e-12,78
2001-11-19,0.000140156091,8.100878000000001e-12,7.68422659e-05,6.3313825e-05,1.3528440899999996e-05,0.00011964869,5.493163000000001e-12,2.1810410000000003e-12,78
2001-11-20,0.000151267227,1.105184e-11,4.9538099300000005e-05,0.000101729128,-5.2191028700000014e-05,0.000121961714,4.921743e-12,3.648351000000001e-12,78
2001-11-21,0.000166727271,1.462548e-11,5.35328206e-05,0.0001131944499999,-5.96616294e-05,0.000164334104,8.471479000000002e-12,3.965844e-12,78
2001-11-23,0.000192196736,1.619101e-11,7.91407337e-05,0.000113056003,-3.391526930000001e-05,0.000180657041,1.1741600000000002e-11,6.459559e-12,78
2001-11-26,0.000262728166,3.632229e-11,0.0001599670443,0.000102761122,5.72059223e-05,0.000224328784,1.173029e-11,1.400422e-11,78
2001-11-27,0.000119549941,4.782873e-12,6.65976381e-05,5.2952303000000006e-05,1.36453351e-05,0.000131202114,5.162333000000001e-12,2.106623e-12,78
2001-11-28,9.3799713e-05,4.000563e-12,5.549161710000001e-05,3.8308096e-05,1.7183521099999998e-05,7.0359503e-05,1.4046360000000005e-12,1.7348160000000004e-12,78
2001-11-29,0.00013768228,1.062619e-11,9.21680488e-05,4.5514232e-05,4.665381680000001e-05,0.00016631491,1.873235e-11,7.899813999999999e-12,78
2001-11-30,0.000116730921,4.6672e-12,5.75137952e-05,5.9217126e-05,-1.7033308000000023e-06,0.00010154218,3.1418050000000007e-12,1.4961500000000002e-12,78
2001-12-03,0.000123622476,3.974998000000001e-12,5.6734359700000006e-05,6.6888116e-05,-1.0153756299999995e-05,0.000125196505,5.112006000000001e-12,2.3734650000000003e-12,78
2001-12-04,0.000153037474,1.344174e-11,8.591436e-05,6.712311399999999e-05,1.8791246000000007e-05,0.000150311582,1.587561e-11,4.49003e-12,78
2001-12-05,0.000202960865,3.105007e-11,0.0001191036443,8.3857221e-05,3.52464233e-05,0.000154121879,1.010116e-11,2.2267710000000004e-12,78
2001-12-06,8.2800108e-05,3.359598e-12,3.90900239e-05,4.3710085e-05,-4.620061100000001e-06,8.950146e-05,3.426617e-12,1.4167380000000005e-12,78
2001-12-07,9.186404e-05,2.8439140000000004e-12,3.65729679e-05,5.5291072e-05,-1.87181041e-05,8.9750648e-05,3.034067e-12,1.6899810000000002e-12,78
2001-12-10,9.4707449e-05,2.899556e-12,5.1459659400000006e-05,4.3247789e-05,8.211870400000005e-06,9.5589914e-05,2.8914770000000004e-12,1.397817e-12,78
2001-12-11,8.4493769e-05,3.3470830000000004e-12,4.31715209e-05,4.1322248e-05,1.8492728999999987e-06,7.34957e-05,2.5347620000000003e-12,1.283883e-12,78
2001-12-12,5.4913534e-05,9.793441e-13,3.16973832e-05,2.321615e-05,8.481233200000003e-06,5.299531400000001e-05,8.573084000000001e-13,6.469271000000001e-13,78
2001-12-13,7.754244700000001e-05,2.1484930000000004e-12,3.288334e-05,4.4659107e-05,-1.1775766999999998e-05,6.5104643e-05,1.838302e-12,1.0188850000000005e-12,78
2001-12-14,7.269880900000001e-05,1.6170250000000004e-12,3.18889043e-05,4.0809904e-05,-8.920999700000005e-06,7.995068800000001e-05,2.6853840000000007e-12,1.0902570000000001e-12,78
2001-12-17,6.1797474e-05,1.6438070000000001e-12,3.38915101e-05,2.7905964e-05,5.9855461000000005e-06,5.203098200000001e-05,8.863571000000002e-13,4.644527e-13,78
2001-12-18,0.000146614682,1.131202e-11,5.466143730000001e-05,9.1953244e-05,-3.72918067e-05,0.000142511272,6.337246000000001e-12,3.1246540000000007e-12,78
2001-12-19,0.000141925662,8.440098000000002e-12,4.7128544900000006e-05,9.4797117e-05,-4.7668572099999995e-05,0.0001181770229999,4.22391e-12,2.4213730000000003e-12,78
2001-12-20,9.897508e-05,3.5584700000000007e-12,6.45792249e-05,3.4395855e-05,3.0183369900000003e-05,0.000103393876,4.145175e-12,1.906554e-12,78
2001-12-21,5.1912647e-05,1.162248e-12,2.1801943e-05,3.0110704e-05,-8.308761e-06,5.1604281e-05,1.2281860000000002e-12,3.926481000000001e-13,78
2001-12-24,9.1537259e-05,2.78554e-12,4.2524458e-05,4.9012801e-05,-6.488343000000002e-06,9.1143537e-05,3.2945540000000002e-12,1.659752e-12,78
2001-12-26,4.0067135e-05,6.565528000000002e-13,2.39019502e-05,1.6165185e-05,7.7367652e-06,4.0618321e-05,6.735963e-13,3.720773000000001e-13,78
2001-12-27,7.520044e-05,2.7139820000000005e-12,5.74455019e-05,1.7754938000000002e-05,3.96905639e-05,6.9537456e-05,1.5569050000000002e-12,6.75157e-13,78
2001-12-28,6.4810149e-05,2.062786e-12,2.72519013e-05,3.7558248e-05,-1.0306346700000002e-05,5.602623100000001e-05,7.845519000000002e-13,2.845198e-13,78
2001-12-31,5.3665154e-05,8.505594000000002e-13,2.3647781700000003e-05,3.0017372e-05,-6.369590299999997e-06,5.9975844e-05,1.0324190000000002e-12,3.38324e-13,78
2002-01-02,6.0067508e-05,1.085292e-12,2.1884040900000003e-05,3.8183467e-05,-1.6299426099999998e-05,5.9081234000000006e-05,9.352106000000002e-13,4.246721000000001e-13,78
2002-01-03,6.3287911e-05,4.706627000000001e-12,1.50908517e-05,4.8197059e-05,-3.3106207300000006e-05,6.0321179e-05,2.3038210000000003e-12,4.75347e-13,78
2002-01-04,9.0024637e-05,2.388132000000001e-12,3.86932796e-05,5.1331358000000006e-05,-1.2638078400000005e-05,8.941216400000001e-05,2.0824550000000003e-12,9.731281e-13,78
2002-01-07,0.000104643395,4.668218000000001e-12,4.3760629e-05,6.0882766e-05,-1.7122136999999998e-05,8.340068400000001e-05,1.8677000000000002e-12,8.747666000000003e-13,78
2002-01-08,9.5770837e-05,2.632508e-12,5.543396360000001e-05,4.0336873e-05,1.5097090600000002e-05,9.82257e-05,3.570628000000001e-12,1.7200360000000001e-12,78
2002-01-09,6.1900009e-05,1.0885120000000001e-12,3.5792417e-05,2.6107592e-05,9.684824999999998e-06,6.6608408e-05,1.3449360000000002e-12,4.655797e-13,78
2002-01-10,5.1377801e-05,9.832873e-13,2.8354257100000005e-05,2.3023544e-05,5.330713100000001e-06,4.629695e-05,6.484578999999999e-13,3.391079000000001e-13,78
2002-01-11,7.7700434e-05,3.5415120000000007e-12,5.25947778e-05,2.5105656e-05,2.7489121800000004e-05,7.0388009e-05,2.0437890000000004e-12,7.862344e-13,78
2002-01-14,3.8405244e-05,4.799592e-13,1.5496368799999998e-05,2.2908875e-05,-7.412506200000002e-06,3.7721128e-05,4.470500000000001e-13,1.2842420000000002e-13,78
2002-01-15,2.5141859e-05,1.736139e-13,1.14824299e-05,1.3659429e-05,-2.1769991e-06,2.4309379e-05,1.381699e-13,6.567453e-14,78
2002-01-16,4.5297152000000006e-05,1.0291100000000002e-12,2.6400100500000003e-05,1.8897052e-05,7.503048500000001e-06,4.5070326e-05,9.394215000000001e-13,7.11696e-13,78
2002-01-17,2.6872305000000004e-05,2.639940000000001e-13,1.56867707e-05,1.1185534e-05,4.5012367e-06,2.8056324e-05,2.677556e-13,1.0965310000000001e-13,78
2002-01-18,3.7388564000000005e-05,6.577141000000002e-13,1.77311012e-05,1.9657463e-05,-1.926361800000001e-06,3.3476276e-05,5.682803e-13,2.1391270000000001e-13,78
2002-01-22,4.4246526e-05,1.258775e-12,1.12541631e-05,3.2992363000000005e-05,-2.1738199900000003e-05,3.5180448e-05,4.640046000000001e-13,8.207045e-13,78
2002-01-23,0.000105651076,4.280241000000001e-12,5.90420705e-05,4.6609005e-05,1.2433065500000002e-05,7.8469897e-05,1.6385940000000005e-12,1.4611040000000002e-12,78
2002-01-24,4.8311886e-05,8.315021e-13,2.92980013e-05,1.9013884e-05,1.0284117299999998e-05,5.4857066e-05,1.0157590000000001e-12,5.575815000000001e-13,78
2002-01-25,8.5050427e-05,4.649664000000001e-12,3.55885162e-05,4.9461911e-05,-1.38733948e-05,7.111602200000001e-05,1.814746e-12,7.939322000000001e-13,78
2002-01-28,3.9620011e-05,5.070947e-13,1.35314159e-05,2.6088595e-05,-1.25571791e-05,4.4942832e-05,6.268148000000001e-13,2.355973000000001e-13,78
2002-01-29,6.173283800000001e-05,1.749031e-12,3.14587619e-05,3.0274076e-05,1.1846858999999989e-06,5.479270000000001e-05,1.1065940000000001e-12,4.0273610000000013e-13,78
2002-01-30,9.2090404e-05,6.833983000000001e-12,3.65260895e-05,5.5564314e-05,-1.9038224500000007e-05,8.5632266e-05,7.464328e-12,3.135373000000001e-12,78
2002-01-31,5.707566400000001e-05,1.3544800000000005e-12,3.32247217e-05,2.3850942e-05,9.3737797e-06,5.4354593e-05,8.407278000000001e-13,1.077191e-12,78
