date,RV,RQ,RS_plus,RS_minus,delta_J,BV,nobs
2018-02-18,0.0027194032323807245,1.076383014078521e-05,0.0011008228711829958,0.0016185803611977287,-0.000517757490014733,0.0024186052665957337,287
2018-02-19,0.0015262646411276968,3.6003464747736446e-06,0.0008946661478757645,0.0006315984932519321,0.00026306765462383243,0.0014803921640298154,287
2018-02-20,0.0016701824323126983,1.1473488186225518e-05,0.0005256673941764524,0.0011445150381362461,-0.0006188476439597938,0.001463271570262315,287
2018-02-21,0.004256607346432964,3.088430440486027e-05,0.0018875532761981825,0.0023690540702347813,-0.0004815007940365988,0.003862726991323772,287
2018-02-22,0.0036606817058762496,1.4525428691830204e-05,0.0015907581489537437,0.0020699235569225055,-0.0004791654079687618,0.0035555496254992456,287
2018-02-23,0.003448886434029639,1.556457277711456e-05,0.001797176470631849,0.0016517099633977903,0.0001454665072340587,0.0033431842757380816,287
2018-02-24,0.0033936734607052156,1.975913911213069e-05,0.0013620560153536519,0.0020316174453515637,-0.0006695614299979118,0.0031965348085691197,287
2018-02-25,0.0016862487958323046,2.9993553384911644e-06,0.0008643471380509769,0.0008219016577813273,4.2445480269649575e-05,0.0016833406508796475,287
2018-02-26,0.0017106679146018998,4.879301178572913e-06,0.0009000949480768338,0.0008105729665250659,8.952198155176788e-05,0.001693024354947764,287
2018-02-27,0.0012291351535044744,2.2583211053256713e-06,0.000551103216083368,0.0006780319374211063,-0.00012692872133773824,0.001222142024602458,287
2018-02-28,0.0011598178862146503,1.9557909194070393e-06,0.00048533200516306723,0.000674485881051583,-0.00018915387588851575,0.0011426480247469313,287
2018-03-01,0.0008636790743087315,7.054543468991525e-07,0.000461174648525988,0.00040250442578274346,5.867022274324456e-05,0.0008675648777929217,287
2018-03-02,0.0005405651629790648,5.034441864129882e-07,0.00020354529836075737,0.00033701986461830743,-0.00013347456625755006,0.00047306481892226955,287
2018-03-03,0.0004636006037991164,2.9932714657556687e-07,0.0002159676045416123,0.0002476329992575041,-3.166539471589184e-05,0.0004337188599195248,287
2018-03-04,0.0004005570553870275,2.0150801104028994e-07,0.00021625372977102913,0.00018430332561599838,3.195040415503075e-05,0.00036834899863826475,287
2018-03-05,0.0003265385358014778,1.5541937848273227e-07,0.00013943453127408123,0.00018710400452739658,-4.7669473253315355e-05,0.00029019418124752813,287
2018-03-06,0.0008930561877959607,1.1223269239128533e-06,0.0003560109597462064,0.0005370452280497542,-0.00018103426830354778,0.0008758965194219829,287
2018-03-07,0.004357349154521117,5.597777281090279e-05,0.0017689122042163462,0.00258843695030477,-0.000819524746088424,0.0049327956335218385,287
2018-03-08,0.0028620595198148606,1.3458374697861418e-05,0.001030302317010689,0.0018317572028041709,-0.0008014548857934818,0.0029563785136367568,287
2018-03-09,0.006304123299694103,4.4147693211017346e-05,0.003124135055552604,0.003179988244141498,-5.5853188588894306e-05,0.006282585694524676,287
2018-03-10,0.0028174454796173675,9.407303034410153e-06,0.0011179633662842642,0.0016994821133331037,-0.0005815187470488395,0.0026158918254823513,287
2018-03-11,0.003632209560156373,1.7621459748330053e-05,0.0019867217017156434,0.0016454878584407301,0.00034123384327491325,0.003550719028829034,287
2018-03-12,0.003374826731483221,2.1662679405072868e-05,0.0013403548437311884,0.0020344718877520324,-0.000694117044020844,0.003100974215074453,287
2018-03-13,0.003119141444678215,1.9203794944918546e-05,0.001499987880380263,0.0016191535642979518,-0.00011916568391768883,0.00275695475426186,287
2018-03-14,0.0037323135879334416,3.22553203903506e-05,0.0014200193724360657,0.0023122942154973763,-0.0008922748430613106,0.003409802252714576,287
2018-03-15,0.005813533617060438,7.13174825860896e-05,0.0029603227326719947,0.0028532108843884432,0.00010711184828355149,0.0047965766031997795,287
2018-03-16,0.0028429760863067314,1.9451262699547168e-05,0.0013412315813580659,0.0015017445049486655,-0.00016051292359059964,0.0026615676353158625,287
2018-03-17,0.002562053824955052,1.1383386476760228e-05,0.0009383929171958505,0.0016236609077592014,-0.0006852679905633509,0.002347427487745435,287
2018-03-18,0.01777828904431641,0.0005128200353636804,0.00885126132528696,0.008927027719029451,-7.576639374249142e-05,0.015330347036796149,287
2018-03-19,0.007832061642734986,0.00011234886959869189,0.003362095096467607,0.00446996654626738,-0.0011078714497997728,0.006771385524995971,287
2018-03-20,0.003966637222697689,2.5624487038675663e-05,0.0020992312885945367,0.0018674059341031517,0.000231825354491385,0.0037214840708551617,287
2018-03-21,0.0036585080164486,3.118824506865604e-05,0.0017841650315344839,0.001874342984914116,-9.017795337963206e-05,0.0034228859658900095,287
2018-03-22,0.003736628425666102,3.819251900642375e-05,0.0015572549920082838,0.002179373433657818,-0.0006221184416495343,0.0032423212282827922,287
2018-03-23,0.003018181661798179,1.1545336818362633e-05,0.0015040393808325695,0.0015141422809656093,-1.0102900133039834e-05,0.0028181365562416835,287
2018-03-24,0.002015736000177322,6.651804682860903e-06,0.0008513424937861356,0.001164393506391186,-0.0003130510126050504,0.0018812712768327886,287
2018-03-25,0.002109853344842891,6.464096114034265e-06,0.0010115374397996458,0.001098315905043245,-8.677846524359932e-05,0.002036142871532778,287
2018-03-26,0.005299269982594526,6.910726449888606e-05,0.0025780884538103795,0.0027211815287841463,-0.00014309307497376673,0.005279530454707623,287
2018-03-27,0.0053844768567327846,5.80000870745941e-05,0.0022911603139550217,0.0030933165427777633,-0.0008021562288227416,0.004219226412734292,287
2018-03-28,0.0021087943592989957,7.447463086704233e-06,0.0009955354430874826,0.0011132589162115127,-0.0001177234731240301,0.0020161290736711414,287
2018-03-29,0.006639816413908074,6.935210334617612e-05,0.003252563882016906,0.003387252531891168,-0.00013468864987426204,0.007068240791042657,287
2018-03-30,0.010167496324640549,0.0001349725965587026,0.005651963483138067,0.0045155328415024815,0.0011364306416355857,0.009935343745569354,287
2018-03-31,0.004795902113670414,2.9949982779221116e-05,0.0023445662617619925,0.002451335851908421,-0.00010676959014642873,0.004603611775128812,287
2018-04-01,0.004942711676946082,5.4311851387531157e-05,0.0025448241943052436,0.0023978874826408383,0.0001469367116644052,0.0053719696775198925,287
2018-04-02,0.0023065633053472676,8.068540322418155e-06,0.0012713011778183229,0.001035262127528945,0.00023603905028937787,0.0021344830481092956,287
2018-04-03,0.002077099430152348,8.003428983438613e-06,0.001073582249762396,0.0010035171803899519,7.006506937244422e-05,0.001741526067548093,287
2018-04-04,0.0037393703244912356,2.5216058966669564e-05,0.0014233825686160012,0.0023159877558752346,-0.0008926051872592334,0.0036430774892708775,287
2018-04-05,0.0032765247366417357,1.7738838209630762e-05,0.0016912607390959697,0.0015852639975457662,0.00010599674155020353,0.003095712488179351,287
2018-04-06,0.001502439029331374,5.157653925602263e-06,0.0006150939016392439,0.0008873451276921301,-0.0002722512260528862,0.0014628805299679343,287
2018-04-07,0.0013683301808798324,9.077586867508191e-06,0.000914021182399036,0.0004543089984807964,0.00045971218391823956,0.0011708336313215328,287
2018-04-08,0.0010790448780583512,1.8401590862868998e-06,0.0006281577045589641,0.00045088717349938724,0.00017727053105957684,0.0010592196027585546,287
2018-04-09,0.0032328087558626574,2.0407589868576574e-05,0.0012830153346308879,0.0019497934212317695,-0.0006667780866008817,0.0030249573202501454,287
2018-04-10,0.001399865388954025,8.915069210217635e-06,0.000678837121068308,0.0007210282678857172,-4.219114681740916e-05,0.0012533752450725496,287
2018-04-11,0.0012101172930757656,2.5141761688053597e-06,0.0006813321265640953,0.0005287851665116704,0.00015254696005242497,0.0011511453304911576,287
2018-04-12,0.007431550096484444,0.0002184474550884484,0.004309248575783057,0.0031223015207013857,0.0011869470550816717,0.0081209210897492,287
2018-04-13,0.005146213122426576,3.8489062217142087e-05,0.002673711257532083,0.0024725018648944935,0.00020120939263758948,0.005387302790456094,287
2018-04-14,0.0029990979066718787,1.2722471183989847e-05,0.001619577336799715,0.0013795205698721637,0.0002400567669275512,0.003071889767511547,287
2018-04-15,0.001439978149999504,4.2733317734012075e-06,0.0008824975068585574,0.0005574806431409467,0.0003250168637176107,0.0012691252364932246,287
2018-04-16,0.002006808010889333,1.010178332614309e-05,0.0007542072652624383,0.0012526007456268948,-0.0004983934803644565,0.0019366107919199023,287
2018-04-17,0.001355887516746229,3.088311995758832e-06,0.0005623874480419724,0.0007935000687042564,-0.00023111262066228405,0.001322523012328755,287
2018-04-18,0.0010408341292699659,6.214804994417586e-06,0.0005797460388760568,0.00046108809039390933,0.00011865794848214746,0.0007635052964686823,287
2018-04-19,0.0013108684368468764,2.3598493622082697e-06,0.0006884955211398638,0.0006223729157070125,6.612260543285126e-05,0.001262425262145428,287
2018-04-20,0.0024973867257274194,1.184690971853036e-05,0.00149175443498397,0.0010056322907434497,0.0004861221442405202,0.0023462058199055207,287
2018-04-21,0.002857708192455126,1.0736562098889478e-05,0.0013239854254796864,0.0015337227669754401,-0.00020973734149575375,0.0027400825491063706,287
2018-04-22,0.0022531383387696703,1.2612627098907377e-05,0.0010393908779239606,0.0012137474608457095,-0.00017435658292174892,0.0022234845136317985,287
2018-04-23,0.0009651877427804969,1.6714037854032005e-06,0.0005413699846086044,0.00042381775817189245,0.00011755222643671193,0.0009168034724174668,287
2018-04-24,0.0018703203791901068,8.746529979036101e-06,0.001081532128984727,0.0007887882502053798,0.0002927438787793473,0.0016080274527865777,287
2018-04-25,0.009786718166664125,0.00016497906331388348,0.0038750232681801417,0.005911694898483984,-0.002036671630303842,0.009714439128303458,287
2018-04-26,0.0030338495655303846,1.8421602170432633e-05,0.0016487773442759991,0.0013850722212543853,0.0002637051230216139,0.002913388049075488,287
2018-04-27,0.0021416220619179136,5.552254232359875e-06,0.0009637812302607655,0.0011778408316571482,-0.00021405960139638273,0.0021006297561696535,287
2018-04-28,0.0020757739213140333,1.7664577250731226e-05,0.0012497155385117558,0.0008260583828022772,0.00042365715570947854,0.0016138495103514923,287
2018-04-29,0.0017332289672235377,6.572063878067833e-06,0.0008673914420697158,0.0008658375251538216,1.5539169158941806e-06,0.001635952588686504,287
2018-04-30,0.0015544500236850346,3.5382407282991985e-06,0.0006822274636060126,0.0008722225600790221,-0.00018999509647300947,0.0014667443434554315,287
2018-05-01,0.002796295292067083,1.6376738768523204e-05,0.0012501379718520829,0.0015461573202150006,-0.00029601934836291774,0.0027023510631603576,287
2018-05-02,0.001069871856614727,1.1976344176544354e-06,0.0005600193574921217,0.0005098524991226055,5.0166858369516125e-05,0.0010213000769141497,287
2018-05-03,0.003239338106584057,1.448676135626385e-05,0.0017374706893635316,0.0015018674172205255,0.00023560327214300607,0.0032824473077474325,287
2018-05-04,0.0025135045322572584,1.0251054072938385e-05,0.0011793946210670787,0.0013341099111901797,-0.00015471529012310104,0.0025444384490055467,287
2018-05-05,0.0016100390980119824,4.032669346053065e-06,0.0008903526246868462,0.0007196864733251363,0.00017066615136170982,0.0015002130416939005,287
2018-05-06,0.0031728701239421356,1.4611139002570669e-05,0.0014302543039070037,0.0017426158200351317,-0.000312361516128128,0.003169561041246044,287
2018-05-07,0.005233226654974967,3.530781849149888e-05,0.0020382444252688707,0.003194982229706097,-0.0011567378044372262,0.005475726962652269,287
2018-05-08,0.002756540013483976,9.722360470298331e-06,0.0013138043069077223,0.0014427357065762533,-0.000128931399668531,0.0025568497995556625,287
2018-05-09,0.0017259986884673667,3.839643224947988e-06,0.0008202981388294319,0.0009057005496379347,-8.540241080850282e-05,0.0016923293952960782,287
2018-05-10,0.001273527798777165,4.302121481575e-06,0.0004881399725470436,0.0007853878262301215,-0.00029724785368307784,0.0012263285155821077,287
2018-05-11,0.004799494970063408,4.339878612774645e-05,0.0021256969657210785,0.00267379800434233,-0.0005481010386212517,0.004691228924631382,287
2018-05-12,0.005227596659860207,3.044496129937584e-05,0.0025976518658273008,0.002629944794032906,-3.229292820560543e-05,0.005003616309378242,287
2018-05-13,0.003060764142976039,1.419651278007451e-05,0.0017880439689670943,0.0012727201740089446,0.0005153237949581497,0.003014104027073763,287
2018-05-14,0.004904560142345582,4.9169400466091606e-05,0.002591221508218453,0.002313338634127129,0.00027788287409132376,0.004682038211172173,287
2018-05-15,0.0020739872818766247,1.1221174922272101e-05,0.0008830161901974273,0.0011909710916791975,-0.00030795490148177024,0.001736236861775507,287
2018-05-16,0.002712003372384239,2.269527988698921e-05,0.0011999475084557352,0.0015120558639285038,-0.0003121083554727686,0.002302060515073349,287
2018-05-17,0.0016689210611967901,4.775447468290041e-06,0.0006878841334776911,0.000981036927719099,-0.00029315279424140797,0.001479137294721458,287
2018-05-18,0.0015373264348446875,3.6617548258085545e-06,0.0008671778159318731,0.0006701486189128146,0.00019702919701905844,0.0014476741919143693,287
2018-05-19,0.0011314879890186689,2.488408187545896e-06,0.00060728443486848,0.0005242035541501886,8.30808807182914e-05,0.001001798610468341,287
2018-05-20,0.0007746119432709928,9.82818768256908e-07,0.000428240673754371,0.0003463712695166218,8.186940423774922e-05,0.0007255233498928789,287
2018-05-21,0.0006803857582117585,8.866283425256183e-07,0.00028771935939945754,0.00039266639881230096,-0.00010494703941284341,0.000653689374924495,287
2018-05-22,0.0013294482772434613,3.0757385043175585e-06,0.0005482536755029802,0.0007811946017404811,-0.00023294092623750093,0.0011977037317457693,287
2018-05-23,0.005394473779720088,3.7709202952593487e-05,0.002218072521095137,0.003176401258624952,-0.000958328737529815,0.005506494392067707,287
2018-05-24,0.005923968661610153,0.0001281414552529751,0.0032138935566455723,0.002710075104964581,0.0005038184516809913,0.005177518139780063,287
2018-05-25,0.0032124519970925802,2.4573448728043997e-05,0.00135606594914349,0.0018563860479490905,-0.0005003200988056005,0.002938750024329691,287
2018-05-26,0.0014894083502303252,5.082590855885514e-06,0.0007429814093537338,0.0007464269408765914,-3.4455315228575523e-06,0.0014333883303648297,287
2018-05-27,0.001033345984882806,1.8770812361105786e-06,0.00043855634313639874,0.0005947896417464074,-0.00015623329861000866,0.0008182092549392691,287
2018-05-28,0.00346507523096218,4.364821284971157e-05,0.0013776043093542236,0.0020874709216079563,-0.0007098666122537327,0.0034592150858753826,287
2018-05-29,0.0035433195995944996,1.9993321424895417e-05,0.002063636140310348,0.0014796834592841522,0.0005839526810261959,0.0033605815227943756,287
2018-05-30,0.0028737040580898094,1.5221942025851495e-05,0.0012218001817298437,0.0016519038763599659,-0.0004301036946301221,0.002632608888230756,287
2018-05-31,0.0014820872593085007,4.903454680201468e-06,0.0007851188523909085,0.0006969684069175921,8.815044547331639e-05,0.0013018599548172676,287
2018-06-01,0.001350591228285777,7.824069120595783e-06,0.0005783862868471015,0.0007722049414386756,-0.0001938186545915741,0.0012432332048977616,287
2018-06-02,0.0009004589490372035,1.6912405309368833e-06,0.0005125674139707607,0.0003878915350664427,0.00012467587890431796,0.0008970649118469038,287
2018-06-03,0.0010761418812322342,2.659010033426395e-06,0.0006698748445837551,0.000406267036648479,0.00026360780793527615,0.0010660028051968301,287
2018-06-04,0.0014600094628874128,4.464928905426753e-06,0.0005740144766257761,0.0008859949862616366,-0.00031198050963586043,0.0014234811194444598,287
2018-06-05,0.0017499494727749767,5.264025150674784e-06,0.0008156172455614019,0.0009343322272135747,-0.00011871498165217287,0.00162478790605949,287
2018-06-06,0.0011386530701729366,5.122512266402257e-06,0.0005496938182361869,0.0005889592519367498,-3.92654337005629e-05,0.0009826031695582547,287
2018-06-07,0.0006965263397961229,8.25276808046973e-07,0.0003031908530403341,0.00039333548675578875,-9.014463371545463e-05,0.0006415614389575022,287
2018-06-08,0.0005550713086769688,1.6697616268563383e-06,0.00027968454811364213,0.00027538676056332664,4.297787550315492e-06,0.0005711045449691054,287
2018-06-09,0.000388954155259091,6.00064179398492e-07,0.0001377823756554227,0.00025117177960366836,-0.00011338940394824566,0.000317042947881774,287
2018-06-10,0.00466167808199686,4.1529964447315394e-05,0.0019262802167269227,0.002735397865269937,-0.0008091176485430143,0.005094623859328689,287
2018-06-11,0.002773396910101483,2.28865427143882e-05,0.0014363825768490654,0.001337014333252417,9.936824359664835e-05,0.002461881033980131,287
2018-06-12,0.0029864477473504503,3.6738568017094934e-05,0.0010890422209021008,0.0018974055264483496,-0.0008083633055462488,0.002552720207947499,287
2018-06-13,0.004791779511443338,0.0001086556293385829,0.002465481239207029,0.0023262982722363087,0.00013918296697072036,0.004692249337267342,287
2018-06-14,0.00664841637564902,0.00021406548118672864,0.004786323595369282,0.001862092780279738,0.002924230815089544,0.006007558793700736,287
2018-06-15,0.002374841421847362,1.4442913390686064e-05,0.00099535442422455,0.001379486997622812,-0.00038413257339826195,0.0020699403836638595,287
2018-06-16,0.0012598488808728088,5.793010928534498e-06,0.0007208223182678707,0.000539026562604938,0.00018179575566293273,0.0010796012206994755,287
2018-06-17,0.0005855810327088247,6.881926213835965e-07,0.0003104687070070254,0.0002751123257017993,3.5356381305226114e-05,0.0005346791410635589,287
2018-06-18,0.0016790033959655057,5.671694624685194e-05,0.001327317027560851,0.0003516863684046547,0.0009756306591561962,0.0010430909808968431,287
2018-06-19,0.000979129578984014,2.8684283474350276e-06,0.0005743938210482661,0.00040473575793574783,0.0001696580631125183,0.000952754291691809,287
2018-06-20,0.0012440303858410116,7.436354850287961e-06,0.0006801066842711755,0.0005639237015698363,0.00011618298270133919,0.001032349427146066,287
2018-06-21,0.0007137443779785437,1.4595724219187207e-06,0.0002925495854508187,0.00042119479252772504,-0.00012864520707690633,0.0005842908913440457,287
2018-06-22,0.005935100173876119,8.350316654418863e-05,0.00190451514813028,0.004030585025745841,-0.002126069877615561,0.005463345721941137,287
2018-06-23,0.002250829938431854,1.4173029291616746e-05,0.0012328693530164183,0.0010179605854154358,0.00021490876760098254,0.002110075218872423,287
2018-06-24,0.006365671051790424,0.00037759286177550523,0.004140518927084397,0.002225152124706026,0.0019153668023783712,0.004875590064169472,287
2018-06-25,0.002461142838121393,1.9980813232979552e-05,0.001318010573963719,0.0011431322641576739,0.00017487830980604524,0.002368009479148795,287
2018-06-26,0.0016395274740978218,9.257554777735574e-06,0.0005054873155151434,0.0011340401585826785,-0.000628552843067535,0.0012884913826661018,167
2018-06-27,0.0020083512614352847,2.537319777288003e-05,0.0009594186925356027,0.001048932568899682,-8.951387636407923e-05,0.0017111390618258172,266
2018-06-28,0.0012955141923134132,4.338977446423571e-06,0.00042845810249454697,0.0008670560898188663,-0.0004385979873243193,0.0011865389468523598,287
2018-06-29,0.00284897197565914,4.57670010589843e-05,0.001834304951840212,0.0010146670238189279,0.0008196379280212842,0.0025954805805096797,287
2018-06-30,0.001827484152197977,9.210773843147263e-06,0.0011000107386961871,0.0007274734135017898,0.0003725373251943973,0.001841131840246139,287
2018-07-01,0.000866727344037623,1.336803278757868e-06,0.00043049450423265115,0.0004362328398049718,-5.7383355723206685e-06,0.000848556514429229,287
2018-07-02,0.0015823058688282914,2.4387017909457875e-05,0.0010801549007918784,0.0005021509680364126,0.0005780039327554659,0.0014319371505502197,287
2018-07-03,0.001032529065421166,1.9089221692038134e-06,0.00041670189602959417,0.0006158271693915717,-0.00019912527336197756,0.000977130781136974,287
2018-07-04,0.0011390129384264615,1.2222277680067788e-05,0.0006939830653494767,0.00044502987307698473,0.000248953192272492,0.000852133349817467,196
2018-07-05,0.0011457468123937174,2.7988302384582478e-06,0.00048257733691512295,0.0006631694754785943,-0.0001805921385634714,0.0010564253034596794,287
2018-07-06,0.0007875146008193687,1.5340697005656709e-06,0.0004570281009891366,0.0003304864998302319,0.0001265416011589047,0.0007139220875389658,287
2018-07-07,0.0010098589505677402,1.4037659623183971e-05,0.0007647449200727976,0.00024511403049494224,0.0005196308895778554,0.0006979619473649494,287
2018-07-08,0.0004175036503941789,6.676353417568414e-07,0.00017767826984688362,0.00023982538054729522,-6.214711070041159e-05,0.0003953220762633423,287
2018-07-09,0.0006439979591499046,1.2868489140415888e-06,0.0002345469756478496,0.00040945098350205503,-0.00017490400785420544,0.0006394868715140261,287
2018-07-10,0.002068908095477897,4.8586787642506635e-05,0.0005689734338516583,0.0014999346616262387,-0.0009309612277745803,0.0014118388459210594,287
2018-07-11,0.0014356446978239076,5.175575899955042e-06,0.0008232174841215588,0.0006124272137023487,0.00021079027041921012,0.001355671300006695,287
2018-07-12,0.0010260919314252987,3.914571326413103e-06,0.0005176621866976686,0.0005084297447276301,9.232441970038552e-06,0.0008320415988847058,287
2018-07-13,0.0006699008340872791,1.1884602089834972e-06,0.0003741389793627866,0.00029576185472449264,7.837712463829396e-05,0.0006522175756348426,287
2018-07-14,0.0005310274325692052,1.632716230569689e-06,0.00025679466090326123,0.00027423277166594405,-1.7438110762682817e-05,0.0004932195466176357,287
2018-07-15,0.000391999910729474,2.974859953665375e-07,0.00024249674910768878,0.00014950316162178518,9.29935874859036e-05,0.00035055533305592876,287
2018-07-16,0.0010508987482438722,4.821385497686328e-06,0.0007052869545778045,0.0003456117936660677,0.00035967516091173674,0.0009141330223787751,287
2018-07-17,0.002588700967245841,8.179667045229305e-05,0.0020085145595508842,0.0005801864076949574,0.0014283281518559267,0.0024376406369245175,287
2018-07-18,0.0017597281614289719,6.6265255379752015e-06,0.0008011141330622965,0.0009586140283666749,-0.00015749989530437834,0.0017193536657899684,287
2018-07-19,0.0010937153217562751,2.1559995439632187e-06,0.00048166537025421985,0.0006120499515020552,-0.0001303845812478354,0.0010864404797572933,287
