date,RV,RQ,RS_plus,RS_minus,delta_J,BV,nobs,RQ_rv2
2000-06-14,8.945366143019502e-05,8.156074328333107e-09,5.0615502529199286e-05,3.883815890099574e-05,1.1777343628203548e-05,9.03109867531803e-05,10771.0,8.00195754326796e-09
2000-06-15,5.921778019355068e-05,3.718133439203578e-09,1.1550829542767522e-05,4.766695065078316e-05,-3.6116121108015636e-05,6.097649907303287e-05,10483.0,3.5067454910516833e-09
2000-06-18,9.368646301531254e-05,7.802985869855974e-09,6.708564025452644e-05,2.66008227607861e-05,4.0484817493740345e-05,8.833451120516813e-05,10821.0,8.777153352319525e-09
2000-06-19,7.976895522190442e-05,4.430223473550368e-09,2.6315278301442677e-05,5.3453676920461746e-05,-2.713839861901907e-05,6.655992392987216e-05,10905.0,6.363086217194193e-09
2000-06-20,6.306544062499228e-05,4.041182094855531e-09,3.630721894110452e-05,2.675822168388776e-05,9.548997257216765e-06,6.357029254970856e-05,11022.0,3.977249801224427e-09
2000-06-21,8.095410757812201e-05,6.9300268385596026e-09,3.348591221144952e-05,4.746819536667249e-05,-1.3982283155222972e-05,8.324678275200551e-05,10808.0,6.553567533770152e-09
2000-06-22,8.116445521617004e-05,3.512013964489621e-09,5.186364853032157e-05,2.9300806685848468e-05,2.2562841844473104e-05,5.926224737967352e-05,10535.0,6.587668790537672e-09
2000-06-25,9.686065661540024e-05,4.5261372587079555e-09,7.968426492943573e-05,1.7176391685964505e-05,6.250787324347123e-05,6.72765728817094e-05,10606.0,9.381986799966478e-09
2000-06-26,5.021991348291287e-05,3.062845529232062e-09,2.228452596559929e-05,2.793538751731358e-05,-5.6508615517142905e-06,5.5342980848812815e-05,10574.0,2.522039710231254e-09
2000-06-27,7.398898284624494e-05,4.4741214192956784e-09,4.162484685532767e-05,3.236413599091727e-05,9.260710864410402e-06,6.688887365844695e-05,10519.0,5.474369582621928e-09
2000-06-28,0.0001682715093127,1.3409507412292222e-08,4.68006590898e-05,0.0001214708502229,-7.46701911331e-05,0.0001157994275128,10735.0,2.8315300846374087e-08
2000-06-29,6.463513670849035e-05,3.4974234101910913e-09,3.4985534861288754e-05,2.964960184720159e-05,5.335933014087169e-06,5.913901766339285e-05,10499.0,4.177700897325236e-09
2000-07-02,1.4184238119407123e-05,1.0493233612919598e-10,9.611663666080113e-06,4.572574453327009e-06,5.039089212753105e-06,1.0243648575053518e-05,2221.0,2.0119261102804214e-10
2000-07-04,6.449440487449174e-05,4.954959101547942e-09,2.8256875199377816e-05,3.623752967511393e-05,-7.980654475736113e-06,7.03914703749534e-05,10511.0,4.1595282601148645e-09
2000-07-05,5.4191081027433085e-05,3.317970979721438e-09,2.5528251864153638e-05,2.8662829163279447e-05,-3.1345772991258085e-06,5.760183139207848e-05,10669.0,2.9366732629218182e-09
2000-07-06,3.816777703371271e-05,1.6049893539236285e-09,2.985178178120582e-05,8.31599525250689e-06,2.153578652869893e-05,4.006231837929039e-05,10542.0,1.4567792036952075e-09
2000-07-09,3.52673320902608e-05,1.373525324465289e-09,1.8457389643983043e-05,1.6809942446277758e-05,1.647447197705285e-06,3.706110258026991e-05,10645.0,1.2437847127647392e-09
2000-07-10,7.953502331710044e-05,4.457939815087747e-09,4.768535668673832e-05,3.184966663036212e-05,1.5835690056376203e-05,6.676780522892562e-05,10860.0,6.32581993405171e-09
2000-07-11,5.204626742781873e-05,3.6084922124044485e-09,3.236178420293909e-05,1.968448322487964e-05,1.2677300978059452e-05,6.0070726751092736e-05,10641.0,2.7088139531680247e-09
2000-07-12,4.913147045516061e-05,2.6878229173791925e-09,2.4995043046405077e-05,2.413642740875553e-05,8.586156376495468e-07,5.184421778153464e-05,10797.0,2.4139013890863198e-09
2000-07-13,3.886968505677388e-05,1.6754747105399588e-09,1.815476772302462e-05,2.0714917333749257e-05,-2.5601496107246363e-06,4.0932562960801254e-05,10384.0,1.5108524164127905e-09
2000-07-16,3.1437818977861985e-05,1.1213989583206478e-09,1.3384755694745854e-05,1.805306328311613e-05,-4.668307588370278e-06,3.348729547635413e-05,10772.0,9.883364620848193e-10
2000-07-17,4.6780353159981384e-05,1.4150835322796372e-09,1.451669290663621e-05,3.2263660253345174e-05,-1.7746967346708964e-05,3.7617596045994715e-05,10806.0,2.1884014417725804e-09
2000-07-18,6.096173278372368e-05,3.2449607471218116e-09,3.7511587956271025e-05,2.3450144827452657e-05,1.4061443128818368e-05,5.6964556937817145e-05,11072.0,3.716332863994131e-09
2000-07-19,0.0001003900751817,5.096903939874557e-09,7.991164924845493e-05,2.0478425933245067e-05,5.943322331520986e-05,7.1392604237936e-05,10708.0,1.0078167194987378e-08
2000-07-20,3.729954461094909e-05,1.1788774255348113e-09,1.1244534344860974e-05,2.6055010266088114e-05,-1.481047592122714e-05,3.4334784483593476e-05,10429.0,1.391256028184181e-09
2000-07-23,4.6616694196294045e-05,1.7947355641032377e-09,2.2550842638566988e-05,2.4065851557727057e-05,-1.5150089191600695e-06,4.236431946937467e-05,10740.0,2.173116177790795e-09
2000-07-24,5.4337638184593e-05,1.926033416096394e-09,2.7390316551620203e-05,2.6947321632972796e-05,4.42994918647407e-07,4.388659722621924e-05,10600.0,2.952578923479739e-09
2000-07-25,7.746191656019719e-05,4.417533418680098e-09,2.9436712468774903e-05,4.8025204091422285e-05,-1.8588491622647383e-05,6.646452752167954e-05,10738.0,6.000348517178952e-09
2000-07-26,0.0001342857504922,1.4290095269779967e-08,8.060678204507997e-05,5.367896844712003e-05,2.6927813597959953e-05,0.0001195411864998,10715.0,1.8032662785253393e-08
2000-07-27,0.0001163111500043,1.529948921920308e-08,4.295407139473238e-05,7.335707860956762e-05,-3.0403007214835242e-05,0.0001236911040423,10902.0,1.3528283615322776e-08
2000-07-30,5.364985536282803e-05,1.9622920600035394e-09,2.967241847496126e-05,2.3977436887866773e-05,5.694981587094487e-06,4.429776585792493e-05,10680.0,2.8783069804523677e-09
2000-07-31,6.046835101660309e-05,3.6899393048139045e-09,3.058458612085398e-05,2.988376489574911e-05,7.008212251048698e-07,6.07448706049647e-05,10648.0,3.656421474667124e-09
2000-08-01,5.201953716730754e-05,2.985807137104563e-09,3.099107843881413e-05,2.1028458728493412e-05,9.962619710320715e-06,5.4642539628979207e-05,10413.0,2.7060322471008907e-09
2000-08-02,8.604695727039943e-05,4.391137973833309e-09,4.0129365122758276e-05,4.591759214764116e-05,-5.788227024882881e-06,6.626566210212729e-05,10809.0,7.404078855493946e-09
2000-08-03,6.627395102279943e-05,2.8631835712235242e-09,4.00035879578057e-05,2.627036306499373e-05,1.3733224892811973e-05,5.350872425337315e-05,10701.0,4.3922365841724175e-09
2000-08-06,4.08128298586145e-05,1.241606716271812e-09,2.4825110238004045e-05,1.5987719620610454e-05,8.837390617393591e-06,3.523644017592884e-05,10691.0,1.6656870810682151e-09
2000-08-07,4.151713410433065e-05,1.6523442350576e-09,2.653654269872823e-05,1.498059140560242e-05,1.155595129312581e-05,4.0649037320182626e-05,10765.0,1.7236724242369752e-09
2000-08-08,4.964432784900816e-05,1.8865522101227705e-09,1.8573995930213644e-05,3.107033191879452e-05,-1.2496335988580874e-05,4.343445878703648e-05,10681.0,2.4645592875798076e-09
