date,RV,RQ,RS_plus,RS_minus,delta_J,BV,nobs,RQ_rv2
2018-02-15,9.296306274289731e-05,5.390677151185588e-09,4.478804985327635e-05,4.817501288962096e-05,-3.3869630363446104e-06,7.342123092938164e-05,46773.0,8.642131034539862e-09
2018-02-16,7.796867114509407e-05,7.753387913458973e-09,3.6271747403716356e-05,4.169692374137772e-05,-5.425176337661361e-06,8.805332426126212e-05,46552.0,6.079113680131825e-09
2018-02-20,8.485085818050347e-05,5.530236716641518e-09,4.871744731607943e-05,3.613341086442404e-05,1.2584036451655388e-05,7.436556136170504e-05,46460.0,7.199668133967912e-09
2018-02-21,8.763335092940373e-05,7.174506932882644e-09,3.247520752883149e-05,5.515814340057224e-05,-2.268293587174075e-05,8.470246119731495e-05,46205.0,7.679604195116026e-09
2018-02-22,8.143330240212713e-05,5.483307528375638e-09,3.448700957463434e-05,4.694629282749279e-05,-1.2459283252858449e-05,7.404935873034714e-05,46778.0,6.631382740116285e-09
2018-02-23,3.173054934885957e-05,9.19165473412215e-10,2.1079591540980356e-05,1.0650957807879213e-05,1.0428633733101145e-05,3.0317741891707814e-05,46798.0,1.0068277619804125e-09
2018-02-26,2.61616551681984e-05,3.934791942621859e-10,1.8001099219566986e-05,8.160555948631413e-06,9.840543270935573e-06,1.9836309996120395e-05,46649.0,6.84432201139722e-10
2018-02-27,7.365175901791215e-05,5.9836560032402405e-09,2.8354684822279586e-05,4.5297074195632565e-05,-1.694238937335298e-05,7.735409493517613e-05,46720.0,5.4245816064326035e-09
2018-02-28,8.140177960327704e-05,6.59876434786892e-09,2.7608394582262755e-05,5.379338502101428e-05,-2.6184990438751527e-05,8.123277877722096e-05,46719.0,6.62624972258049e-09
2018-03-01,0.0002752218847409,6.526818897369673e-08,0.0001246657137046,0.0001505561710363,-2.58904573317e-05,0.0002554763961185,46768.0,7.574708584033323e-08
2018-03-02,0.0001404509300956,1.9872628275783117e-08,9.404260641649606e-05,4.640832367910396e-05,4.763428273739209e-05,0.0001409703099088,46728.0,1.9726463764719122e-08
2018-03-06,5.354378526729219e-05,2.2361790458008744e-09,2.2131481406208207e-05,3.141230386108398e-05,-9.280822454875776e-06,4.728825483987408e-05,46745.0,2.8669369407498963e-09
2018-03-07,6.157681544730734e-05,2.963467003917968e-09,4.161026430241004e-05,1.99665511448973e-05,2.1643713157512742e-05,5.4437735110105086e-05,46798.0,3.7917042006317486e-09
2018-03-08,4.047157783647422e-05,1.5586595884793092e-09,2.119020579717148e-05,1.9281372039302737e-05,1.9088337578687447e-06,3.947986307574165e-05,46062.0,1.6379486125737912e-09
2018-03-09,1.263210815639683e-05,1.3859644289042715e-10,9.909997241750281e-06,2.7221109146465484e-06,7.187886327103733e-06,1.1772699048664547e-05,46793.0,1.5957015647490733e-10
2018-03-12,2.9133839136854075e-05,7.521243895468421e-10,1.2887142069948894e-05,1.624669706690518e-05,-3.3595549969562864e-06,2.7424886317847193e-05,46727.0,8.487805828520903e-10
2018-03-13,6.548972538963986e-05,4.643551717243251e-09,1.9784495024029857e-05,4.570523036561e-05,-2.5920735341580144e-05,6.8143610978897e-05,46713.0,4.2889041316104395e-09
2018-03-14,7.110805101679533e-05,3.942397275902633e-09,2.292590269283334e-05,4.818214832396199e-05,-2.5256245631128654e-05,6.278851229247778e-05,46794.0,5.056354919407167e-09
2018-03-15,3.784150207024771e-05,1.1774501150476534e-09,1.6247566530223367e-05,2.159393554002434e-05,-5.346369009800973e-06,3.4313992991892585e-05,46789.0,1.4319792789325616e-09
2018-03-16,2.4001078703845795e-05,5.182379394234583e-10,9.755062815697614e-06,1.424601588814818e-05,-4.490953072450566e-06,2.2764839982382005e-05,46240.0,5.760517789482001e-10
2018-03-19,8.989402385699498e-05,7.987127966664964e-09,4.0864384424905836e-05,4.902963943208915e-05,-8.165255007183312e-06,8.937073327809817e-05,46792.0,8.080935525201984e-09
2018-03-20,3.7996659747011376e-05,8.190600025246457e-10,2.0644932518354874e-05,1.7351727228656503e-05,3.293205289698371e-06,2.8619224352253953e-05,46735.0,1.4437461519301545e-09
2018-03-21,6.219332564355412e-05,3.3188937588638196e-09,2.7673750992011407e-05,3.451957465154271e-05,-6.845823659531306e-06,5.7609840816164554e-05,46022.0,3.868009754605167e-09
2018-03-22,0.0001244288499349,1.7387558208060582e-08,6.182838968407406e-05,6.260046025082593e-05,-7.720705667518628e-07,0.0001318618906586,46769.0,1.548253869612186e-08
2018-03-23,0.0001641985711088,2.616936250114204e-08,6.343988400610001e-05,0.0001007586871027,-3.731880309659999e-05,0.000161769473329,46768.0,2.6961170754171653e-08
2018-03-25,0.0001461672977916,2.4681686513766287e-08,8.230053590345774e-05,6.386676188814226e-05,1.8433774015315482e-05,0.0001571040626902,46715.0,2.1364878943698273e-08
2018-03-26,0.0001968977019764,4.530100319592862e-08,5.339191182129999e-05,0.0001435057901551,-9.011387833380002e-05,0.0002128403232377,46715.0,3.876870504358723e-08
2018-03-27,0.0005300756092626,2.7906279583651496e-07,0.00025527175982629997,0.0002748038494363,-1.9532089610000032e-05,0.0005282639452362,46719.0,2.8098015153511654e-07
2018-03-28,0.0001270196908478,1.2953698266345567e-08,6.508053145512368e-05,6.193915939267632e-05,3.141372062447355e-06,0.0001138143148569,46722.0,1.6134001863070687e-08
2018-04-01,0.000238035404698,5.6060763470705495e-08,8.736807576540002e-05,0.0001506673289326,-6.329925316719996e-05,0.0002367715427806,46745.0,5.666085388974065e-08
2018-04-02,0.0002430280700533,6.309921406272854e-08,0.0001410205862458,0.0001020074838075,3.901310243829999e-05,0.0002511955693533,46786.0,5.906264283383169e-08
2018-04-03,0.000178996403269,1.4247157319668412e-08,0.00014502333284993203,3.397307041906798e-05,0.00011105026243086406,0.0001193614565916,46790.0,3.203971238323848e-08
2018-04-04,0.0001034215782642,1.1590377973579785e-08,4.4336103399089716e-05,5.908547486511029e-05,-1.4749371466020572e-05,0.0001076586177395,46681.0,1.0696022850658047e-08
2018-04-05,0.0001600722386632,3.038080660056493e-08,8.106279707283257e-05,7.900944159036742e-05,2.0533554824651488e-06,0.0001743009082035,46796.0,2.562312159064846e-08
2018-04-08,8.35867094724697e-05,7.55528952380622e-09,3.4801667586494156e-05,4.8785041885975545e-05,-1.3983374299481388e-05,8.692116844478231e-05,46783.0,6.9867380004350565e-09
2018-04-09,0.0001215788674695,1.6548576823777355e-08,5.7749046108299937e-05,6.382982136120006e-05,-6.080775252900121e-06,0.0001286412718523,46781.0,1.4781421015166244e-08
2018-04-10,8.125094298970578e-05,6.3326646337154386e-09,4.068273319556136e-05,4.056820979414442e-05,1.1452340141694011e-07,7.957804115279188e-05,46723.0,6.601715736716419e-09
2018-04-11,5.448275313790989e-05,2.2069263423582007e-09,2.7892436524889864e-05,2.6590316613020027e-05,1.3021199118698373e-06,4.697793463274222e-05,46701.0,2.96837038948643e-09
2018-04-12,6.063841398666011e-05,3.1619357387491817e-09,1.891494537066372e-05,4.172346861599639e-05,-2.280852324533267e-05,5.623109227775308e-05,46264.0,3.6770172508175764e-09
2018-04-15,4.3587289092830195e-05,1.8088900705677311e-09,2.029062039638391e-05,2.3296668696446284e-05,-3.006048300062373e-06,4.253104831258843e-05,46790.0,1.899851770461954e-09
2018-04-16,2.39742109309149e-05,5.103822250210273e-10,1.653503579136447e-05,7.43917513955043e-06,9.09586065181404e-06,2.259164060047493e-05,46237.0,5.747627897599994e-10
2018-04-17,2.7738296899961276e-05,8.131285864715118e-10,1.2823570923460039e-05,1.4914725976501237e-05,-2.091155053041198e-06,2.8515409631837867e-05,46346.0,7.694131149104013e-10
2018-04-18,5.40066300427923e-05,2.734495171298461e-09,2.7952769530242638e-05,2.6053860512549664e-05,1.8989090176929743e-06,5.2292400703146736e-05,46536.0,2.916716088579036e-09
2018-04-19,6.490657988495095e-05,4.957297669089769e-09,2.4325900803831655e-05,4.0580679081119294e-05,-1.625477827728764e-05,7.040807957251617e-05,46747.0,4.212864112361519e-09
2018-04-22,5.565738122395819e-05,3.2200761971461664e-09,2.430021782132571e-05,3.135716340263248e-05,-7.056945581306772e-06,5.674571523160287e-05,46786.0,3.0977440847090136e-09
