date,RV,RQ,RS_plus,RS_minus,delta_J,BV,nobs,RQ_rv2
2009-06-29,9.73607888238758e-05,6.897842199341565e-09,3.198752923662106e-05,6.537325958725474e-05,-3.338573035063368e-05,8.305324917991809e-05,1548.0,9.479123200407338e-09
2009-06-30,8.455214274194966e-05,4.6498321809822555e-09,4.43896528697646e-05,4.016248987218506e-05,4.227162997579544e-06,6.818967796508688e-05,1551.0,7.149064842255031e-09
2009-07-01,0.0002768816203149,1.3111292254353172e-08,1.4091734700900037e-05,0.000262789885614,-0.00024869815091309994,0.0001145045512386,1549.0,7.666343166820446e-08
2009-07-05,9.9438396652972e-05,1.2693962213022424e-08,5.036510710472088e-05,4.907328954825112e-05,1.29181755646976e-06,0.0001126674851633,1556.0,9.887994728913793e-09
2009-07-06,9.859534150625553e-05,9.600626911332657e-09,2.992232732615658e-05,6.867301418009895e-05,-3.875068685394237e-05,9.798278885259726e-05,1546.0,9.721041366735153e-09
2009-07-07,0.000172253468878,2.996111318453317e-08,9.303869327675255e-05,7.921477560124744e-05,1.3823917675505104e-05,0.0001730927877889,1550.0,2.9671257540504112e-08
2009-07-08,0.0001380191574929,1.7616574253028595e-08,7.095489802549603e-05,6.706425946740398e-05,3.8906385580920555e-06,0.0001327274434811,1549.0,1.9049287835049935e-08
2009-07-09,0.0001313224983931,1.138453868372006e-08,7.464938213489888e-05,5.667311625820112e-05,1.7976265876697752e-05,0.0001066983537067,1549.0,1.7245598584205753e-08
2009-07-12,0.0001189263668824,4.502677577274298e-09,9.206797562886133e-05,2.685839125353866e-05,6.520958437532267e-05,6.710199383978317e-05,1551.0,1.4143480739847207e-08
2009-07-13,6.301907511119584e-05,3.156652536803617e-09,3.096069705250147e-05,3.205837805869437e-05,-1.0976810061929046e-06,5.6184095051923875e-05,1557.0,3.971403827870543e-09
2009-07-14,0.0001054407346034,1.7235851868219941e-09,9.771217794661486e-05,7.728556656785136e-06,8.998362128982972e-05,4.1516083471613675e-05,1546.0,1.1117748513704632e-08
2009-07-15,6.722301560236572e-05,3.2936719396566363e-09,3.5784116895611295e-05,3.143889870675442e-05,4.3452181888568745e-06,5.739052133982263e-05,1550.0,4.518933826675904e-09
2009-07-16,6.230347088411907e-05,3.3188772331117483e-09,3.106589262447679e-05,3.123757825964228e-05,-1.716856351654866e-07,5.760969738778141e-05,1552.0,3.881722484208272e-09
2009-07-19,0.0001084593879909,8.974408163260776e-09,6.0224099821162036e-05,4.8235288169737965e-05,1.198881165142407e-05,9.473335296114445e-05,1548.0,1.1763438843360583e-08
2009-07-20,0.0001045337570372,5.301106344786484e-09,5.219276344137073e-05,5.2340993595829274e-05,-1.4823015445854682e-07,7.280869690350517e-05,1554.0,1.0927306360312361e-08
2009-07-21,8.932190532892468e-05,8.044372482228639e-09,4.038693975823714e-05,4.893496557068754e-05,-8.548025812450403e-06,8.969042581139103e-05,1547.0,7.978402771589383e-09
2009-07-22,0.0001205333363928,1.0043953930244417e-08,9.166582825951208e-05,2.886750813328793e-05,6.279832012622414e-05,0.000100219528687,1551.0,1.4528285181979885e-08
